"","ResponseID","Mode","Auditory","Gender","Age_1","competence","intelligence","thoughtful","composite_intellect","humanness","novel","unique","composite_novelty","Stimulus","RecommendationFollowed"
"4367","R_3lXFGFZOYBiw8JB","Auditory-Human",1,2,55,7,7,4,6,5,2,2,2,"ExtensionCord",1
"4368","R_8hUMeCSwRlVpdEB","Visual-Handwritten",0,1,25,5,5,5,5,4,7,8,7.5,"ExtensionCord",0
"4369","R_5h8d3NcwrNwanw5","Visual-Handwritten",0,1,38,6,5,6,5.66666666666667,9,7,7,7,"ExtensionCord",1
"4370","R_21v5OiI0YYFCdn5","Visual-Handwritten",0,2,28,8,8,8,8,5,8,7,7.5,"ExtensionCord",1
"4371","R_2QfjNoga2QRZXiZ","Auditory-Human",1,1,21,8,7,7,7.33333333333333,5,5,5,5,"ExtensionCord",1
"4372","R_3m2BHHeFaapBfEi","Auditory-Computer",1,2,30,5,5,1,3.66666666666667,7,9,9,9,"ExtensionCord",1
"4373","R_3QMpbaX9nmdUOWl","Auditory-Human",1,1,42,6,7,7,6.66666666666667,9,8,6,7,"ExtensionCord",1
"4374","R_czP2Y31xLLwLhGp","Auditory-Computer",1,1,20,5,4,3,4,6,4,4,4,"ExtensionCord",0
"4375","R_USWS3SlzifL6mGd","Visual-Handwritten",0,2,29,5,5,4,4.66666666666667,4,7,7,7,"ExtensionCord",1
"4376","R_1CCTG4cDOqE8fuP","Auditory-Human",1,2,37,7,7,7,7,9,3,3,3,"ExtensionCord",1
"4377","R_3q66szifuAfGX1D","Auditory-Computer",1,2,27,6,5,8,6.33333333333333,1,6,5,5.5,"ExtensionCord",1
"4378","R_2zkGBJnc7b5tDur","Auditory-Human",1,1,18,6,6,4,5.33333333333333,3,6,6,6,"ExtensionCord",1
"4379","R_3neH5RwpgnxPlW1","Visual-Handwritten",0,2,26,8,8,7,7.66666666666667,7,4,3,3.5,"ExtensionCord",1
"4380","R_3HIzilBCjOCJTdN","Auditory-Computer",1,1,39,9,8,8,8.33333333333333,1,8,7,7.5,"ExtensionCord",1
"4381","R_1Or8zfxgZmKz0MS","Auditory-Computer",1,2,33,5,5,5,5,1,1,1,1,"ExtensionCord",1
"4382","R_3OkPLt1PYwbnXAQ","Visual-Handwritten",0,2,27,8,8,8,8,9,6,6,6,"ExtensionCord",0
"4383","R_22XoBhiyBjkAlPK","Auditory-Computer",1,1,27,4,4,6,4.66666666666667,6,4,4,4,"ExtensionCord",1
"4384","R_Ofz9vVLX3Cr6zbX","Auditory-Computer",1,2,57,5,5,5,5,3,6,6,6,"ExtensionCord",1
"4385","R_3Pv01yOARW8e6Cd","Auditory-Computer",1,2,23,5,5,7,5.66666666666667,1,5,7,6,"ExtensionCord",0
"4386","R_3m4TBfOKMdp2CLr","Auditory-Computer",1,1,56,4,3,2,3,1,1,2,1.5,"ExtensionCord",1
"4387","R_DCDhmowPFbG846J","Auditory-Human",1,1,58,7,7,7,7,3,1,1,1,"ExtensionCord",1
"4388","R_2ayhTESghJvesp4","Auditory-Computer",1,1,23,2,3,3,2.66666666666667,2,1,1,1,"ExtensionCord",1
"4389","R_1llSnK1ejGdWNy1","Visual-Handwritten",0,1,35,9,9,8,8.66666666666667,5,6,7,6.5,"ExtensionCord",0
"4390","R_3Gk7ia51ZPvFbBu","Auditory-Computer",1,2,27,3,4,4,3.66666666666667,5,7,7,7,"ExtensionCord",0
"4391","R_3Rw7Wqra1pXVyYv","Auditory-Human",1,1,20,5,5,3,4.33333333333333,1,8,8,8,"ExtensionCord",0
"4392","R_2Yzv1v3FGmwpHgq","Visual-Handwritten",0,1,27,9,9,9,9,5,9,9,9,"ExtensionCord",1
"4393","R_1nZOiRTwU4lmcg7","Auditory-Computer",1,2,27,5,6,8,6.33333333333333,5,6,5,5.5,"ExtensionCord",1
"4394","R_28NcdvX1OeUz42R","Auditory-Computer",1,2,46,7,7,3,5.66666666666667,3,6,6,6,"ExtensionCord",1
"4395","R_3JgQr49ATzcIXHp","Auditory-Computer",1,2,43,5,5,5,5,2,5,2,3.5,"ExtensionCord",1
"4396","R_2ZBRxlfCzz1oxHK","Auditory-Human",1,2,51,8,8,6,7.33333333333333,3,3,3,3,"ExtensionCord",0
"4397","R_O9Cwp91gaeNZUrv","Visual-Handwritten",0,2,36,9,8,8,8.33333333333333,2,2,2,2,"ExtensionCord",1
"4398","R_1f8weLkobbCzpjl","Visual-Handwritten",0,2,49,3,4,4,3.66666666666667,7,4,4,4,"ExtensionCord",1
"4399","R_CkIVNUGmomxnTkB","Auditory-Computer",1,1,25,9,8,6,7.66666666666667,1,3,6,4.5,"ExtensionCord",0
"4400","R_1lv0OPet8J7aX2p","Auditory-Human",1,1,24,3,3,1,2.33333333333333,5,5,2,3.5,"ExtensionCord",1
"4401","R_1FrDJUxz5cnAFpT","Visual-Handwritten",0,2,25,4,4,3,3.66666666666667,4,4,4,4,"ExtensionCord",1
"4402","R_Wvp7GuhHCWm3UqZ","Visual-Handwritten",0,2,35,6,5,7,6,1,9,9,9,"ExtensionCord",1
"4403","R_zSxFDYxlZT8E5Gh","Visual-Handwritten",0,2,25,4,4,4,4,5,2,2,2,"ExtensionCord",0
"4404","R_1pligz066cZDpPa","Visual-Handwritten",0,1,30,6,6,6,6,5,6,6,6,"ExtensionCord",1
"4405","R_3KNKjyY0vb2rJGH","Auditory-Computer",1,2,47,8,6,6,6.66666666666667,2,7,3,5,"ExtensionCord",1
"4406","R_1d0qCiMHsMlh3IG","Auditory-Human",1,1,24,7,7,7,7,7,7,7,7,"ExtensionCord",0
"4407","R_yDO1ylWrmaakSVb","Auditory-Human",1,2,27,7,7,6,6.66666666666667,5,7,7,7,"ExtensionCord",1
"4408","R_2TubYIzknCcLbJD","Auditory-Computer",1,1,58,5,5,5,5,5,7,7,7,"ExtensionCord",0
"4409","R_2widC2oXxTKfT7L","Auditory-Human",1,2,20,7,7,6,6.66666666666667,6,6,4,5,"ExtensionCord",1
"4410","R_22ugPuhTXns0iaW","Visual-Handwritten",0,1,60,1,1,1,1,7,2,2,2,"ExtensionCord",1
"4411","R_2QimBjjtl4syJ8n","Auditory-Human",1,2,29,7,7,7,7,5,7,7,7,"ExtensionCord",1
"4412","R_V2MO1CD7bOphW25","Auditory-Computer",1,1,19,2,3,4,3,5,6,8,7,"ExtensionCord",0
"4413","R_AGTSOrzGYtsgPkJ","Visual-Handwritten",0,2,19,4,6,5,5,6,4,3,3.5,"ExtensionCord",0
"4414","R_2w5iS1KSNHUhMCx","Auditory-Computer",1,1,36,7,7,6,6.66666666666667,8,6,6,6,"ExtensionCord",1
"4415","R_1zcxKVV3Lp3cucx","Visual-Handwritten",0,2,26,4,4,4,4,1,4,6,5,"ExtensionCord",1
"4416","R_3FUxP4pxXm1Qq9B","Auditory-Human",1,2,32,7,7,7,7,8,2,3,2.5,"ExtensionCord",0
"4417","R_2A0hTokUA1cKUBF","Auditory-Computer",1,1,43,7,7,7,7,6,6,6,6,"ExtensionCord",1
"4418","R_2fqjL91fdCN9ozO","Visual-Handwritten",0,1,45,5,5,5,5,5,7,7,7,"ExtensionCord",0
"4419","R_Opr8diK49MNe6Pv","Auditory-Human",1,1,45,7,7,8,7.33333333333333,7,8,7,7.5,"ExtensionCord",1
"4420","R_2yjy5ThcpFW6bgn","Auditory-Computer",1,1,24,6,6,6,6,5,3,3,3,"ExtensionCord",1
"4421","R_42Zs7NQrt1IIbSN","Auditory-Computer",1,1,33,5,4,3,4,5,2,2,2,"ExtensionCord",1
"4422","R_xmgObh9K3gyFarD","Auditory-Computer",1,1,44,4,5,3,4,7,9,9,9,"ExtensionCord",1
"4423","R_1QaONgNzf9ZxMNJ","Auditory-Computer",1,1,57,8,8,7,7.66666666666667,7,7,8,7.5,"ExtensionCord",1
"4424","R_3J5laqs0d1Tqp82","Auditory-Computer",1,1,31,2,3,2,2.33333333333333,2,6,7,6.5,"ExtensionCord",1
"4425","R_3Mm0c1EtcKEEq6x","Auditory-Computer",1,2,22,1,1,1,1,1,8,8,8,"ExtensionCord",0
"4426","R_XUiPeEbMzDeaifn","Visual-Handwritten",0,1,39,6,6,6,6,3,6,6,6,"ExtensionCord",1
"4427","R_3j9hwDIgAsjKpbY","Auditory-Human",1,2,58,7,7,7,7,4,3,3,3,"ExtensionCord",0
"4428","R_32Xts3I5W3n06hP","Visual-Handwritten",0,2,42,6,6,7,6.33333333333333,1,1,1,1,"ExtensionCord",1
"4429","R_1d4vuVhS8I2Z3SS","Visual-Handwritten",0,1,25,7,5,4,5.33333333333333,3,1,1,1,"ExtensionCord",0
"4430","R_6o2mQCNixxNITw5","Auditory-Computer",1,2,28,2,2,1,1.66666666666667,1,2,1,1.5,"ExtensionCord",0
"4431","R_1gj6GB1hvMpqKIh","Visual-Handwritten",0,1,34,9,9,9,9,5,6,5,5.5,"ExtensionCord",0
"4432","R_1kH0mmf7JXLHBT6","Visual-Handwritten",0,1,26,6,7,7,6.66666666666667,6,5,5,5,"ExtensionCord",1
"4433","R_xa7uecJY8SD1zpL","Visual-Handwritten",0,1,42,1,1,5,2.33333333333333,7,7,7,7,"ExtensionCord",0
"4434","R_2xQ5BltPREb0Rxu","Auditory-Human",1,1,36,6,7,7,6.66666666666667,7,7,7,7,"ExtensionCord",1
"4435","R_ebtjC8ymv5n2ECt","Auditory-Human",1,1,38,5,5,5,5,9,1,1,1,"ExtensionCord",1
"4436","R_0IEcAA7xZcqomgp","Auditory-Computer",1,2,31,9,9,9,9,1,9,9,9,"ExtensionCord",1
"4437","R_1jN9c0dpwfw7ggP","Auditory-Human",1,1,30,8,7,8,7.66666666666667,7,7,7,7,"ExtensionCord",0
"4438","R_1gewAluRYt0PhtN","Visual-Handwritten",0,1,38,5,5,5,5,5,5,5,5,"ExtensionCord",1
"4439","R_1mCOzUvIWulFRqd","Auditory-Human",1,2,59,8,8,8,8,2,6,6,6,"ExtensionCord",1
"4440","R_2ydta6RCk7PEGmz","Visual-Handwritten",0,2,35,6,5,4,5,5,1,1,1,"ExtensionCord",1
"4441","R_3KV2lbyVHkhoI1o","Visual-Handwritten",0,1,26,4,5,4,4.33333333333333,5,3,6,4.5,"ExtensionCord",1
"4442","R_2YFHZggN1C1STNt","Visual-Handwritten",0,1,35,7,7,7,7,7,7,7,7,"ExtensionCord",1
"4443","R_21dnSezqnA860tt","Visual-Handwritten",0,1,22,6,7,7,6.66666666666667,2,7,6,6.5,"ExtensionCord",0
"4444","R_111NxKzE67xACsK","Auditory-Computer",1,1,44,6,7,7,6.66666666666667,7,8,7,7.5,"ExtensionCord",1
"4445","R_2D5r6XgSVVuWY1r","Auditory-Human",1,2,35,7,7,8,7.33333333333333,9,7,4,5.5,"ExtensionCord",0
"4446","R_pKp9Wm2zbDI8spj","Auditory-Computer",1,1,34,5,5,7,5.66666666666667,7,5,5,5,"ExtensionCord",1
"4447","R_25LMTnk5lZv7gA4","Auditory-Computer",1,1,39,7,7,7,7,7,7,6,6.5,"ExtensionCord",1
"4448","R_z1rtqiMBkTbA9l7","Visual-Handwritten",0,2,18,5,5,3,4.33333333333333,4,6,4,5,"ExtensionCord",0
"4449","R_oZ99vfcxObqJilX","Auditory-Human",1,1,26,8,8,7,7.66666666666667,2,7,8,7.5,"ExtensionCord",0
"4450","R_22umlfy4HSEqSVa","Auditory-Human",1,2,27,5,3,3,3.66666666666667,3,9,7,8,"ExtensionCord",0
"4451","R_RrSXLOxC8VSMfeh","Auditory-Human",1,2,29,6,3,7,5.33333333333333,2,5,3,4,"ExtensionCord",1
"4452","R_1MMKf45LhFnVMWH","Auditory-Human",1,1,19,7,6,7,6.66666666666667,9,8,7,7.5,"ExtensionCord",1
"4453","R_28CGPG24tICD7Qv","Auditory-Human",1,1,38,4,7,5,5.33333333333333,3,4,5,4.5,"ExtensionCord",1
"4454","R_uw5oLrLxKTsFM8F","Visual-Handwritten",0,2,64,5,5,6,5.33333333333333,3,7,7,7,"ExtensionCord",1
"4455","R_8qysZUzSboTshEJ","Auditory-Computer",1,2,20,6,5,5,5.33333333333333,7,5,4,4.5,"ExtensionCord",0
"4456","R_3OiXaUTMNTegty1","Auditory-Human",1,1,30,1,1,2,1.33333333333333,7,7,7,7,"ExtensionCord",0
"4457","R_55dL3AvkjEBOmDD","Auditory-Human",1,1,68,8,8,9,8.33333333333333,7,6,6,6,"ExtensionCord",1
"4458","R_3DkB4oBgqMheMpn","Auditory-Human",1,2,23,6,6,6,6,9,5,3,4,"ExtensionCord",1
"4459","R_3LjclYisKnEocXY","Visual-Handwritten",0,1,40,7,7,9,7.66666666666667,9,3,9,6,"ExtensionCord",1
"4460","R_2qjzaADJwfpxsih","Auditory-Computer",1,2,23,3,5,3,3.66666666666667,1,2,2,2,"ExtensionCord",1
"4461","R_28zE27otYPBdH9Q","Auditory-Human",1,2,28,7,7,7,7,7,3,3,3,"ExtensionCord",1
"4462","R_2dL87VsRsFYNM68","Auditory-Computer",1,1,38,6,6,6,6,6,6,6,6,"ExtensionCord",1
"4463","R_UFqbayzt10t14EF","Auditory-Human",1,1,40,9,9,9,9,9,9,9,9,"ExtensionCord",1
"4464","R_2ExUeEfAzt9rQPc","Auditory-Computer",1,1,31,6,7,4,5.66666666666667,2,6,6,6,"ExtensionCord",1
"4465","R_AvVVswX7d5My2ul","Visual-Handwritten",0,1,59,9,7,9,8.33333333333333,2,7,7,7,"ExtensionCord",1
"4466","R_3M3arvr3X7XYDtY","Auditory-Human",1,2,59,4,4,4,4,6,5,7,6,"ExtensionCord",0
"4467","R_BJt7CXGmmrVout3","Auditory-Human",1,2,66,9,9,7,8.33333333333333,2,9,8,8.5,"ExtensionCord",1
"4468","R_puAuvxO1c3lPo0V","Visual-Handwritten",0,1,37,6,7,7,6.66666666666667,7,1,1,1,"ExtensionCord",0
"4469","R_bryryAfklCdoquR","Auditory-Human",1,1,36,9,9,9,9,5,5,5,5,"ExtensionCord",1
"4470","R_3LYAsx7MJFkW8Dt","Visual-Handwritten",0,1,37,5,5,7,5.66666666666667,3,7,7,7,"ExtensionCord",1
"4471","R_3atkRplCuR62Met","Visual-Handwritten",0,2,41,8,8,8,8,4,5,5,5,"ExtensionCord",0
"4472","R_3iKXUxFgekuRp86","Auditory-Human",1,1,35,2,2,2,2,1,6,6,6,"ExtensionCord",0
"4473","R_rkCg5POxmfnwD9n","Visual-Handwritten",0,2,24,5,4,6,5,4,4,8,6,"ExtensionCord",1
"4474","R_24PftY3h9dIVbrm","Auditory-Human",1,2,21,7,7,7,7,6,4,4,4,"ExtensionCord",1
"4475","R_1cUJkUIwmZhbSTa","Auditory-Human",1,2,25,3,6,6,5,8,6,7,6.5,"ExtensionCord",0
"4476","R_b7TxIB38WtWxqLL","Visual-Handwritten",0,2,26,8,7,6,7,7,7,7,7,"ExtensionCord",1
"4477","R_3s0blYRyeTjaHv5","Auditory-Human",1,1,30,8,9,9,8.66666666666667,9,8,7,7.5,"ExtensionCord",0
"4478","R_Z1VsMw6LAC0xr5n","Auditory-Computer",1,1,26,5,6,6,5.66666666666667,8,5,5,5,"ExtensionCord",1
"4479","R_1Q3DRBhRTaugy4t","Auditory-Computer",1,1,35,7,7,7,7,2,7,7,7,"ExtensionCord",1
"4480","R_3JrQgxNiHSmRrs9","Auditory-Computer",1,2,48,3,5,5,4.33333333333333,1,4,3,3.5,"ExtensionCord",0
"4481","R_10VGN3mKKP9RtQr","Auditory-Human",1,2,24,5,5,5,5,8,1,1,1,"ExtensionCord",0
"4482","R_Q6cLFINQDwIeBIB","Auditory-Human",1,2,33,7,7,7,7,9,4,4,4,"ExtensionCord",0
"4483","R_WBQDENmAPBh7sJz","Auditory-Human",1,2,28,9,9,9,9,8,8,9,8.5,"ExtensionCord",1
"4484","R_22snJ50JvIAMMBq","Auditory-Human",1,2,22,7,7,2,5.33333333333333,9,6,1,3.5,"ExtensionCord",0
"4485","R_CZWpF6Xcp7kTzJn","Auditory-Computer",1,1,19,8,7,8,7.66666666666667,9,4,1,2.5,"ExtensionCord",0
"4486","R_1QEiDHgoEAMzcQV","Auditory-Human",1,1,24,2,4,1,2.33333333333333,7,1,1,1,"ExtensionCord",0
"4487","R_1eY6tFsduTXTXFQ","Auditory-Human",1,2,55,3,5,3,3.66666666666667,3,3,4,3.5,"ExtensionCord",0
"4488","R_2aOGrsaToIWJ2F1","Auditory-Computer",1,1,35,3,5,5,4.33333333333333,5,5,5,5,"ExtensionCord",1
"4489","R_3lFDLXEgZzvYWeJ","Auditory-Human",1,1,21,8,8,9,8.33333333333333,6,3,4,3.5,"ExtensionCord",1
"4490","R_UYJpqcU2PEtxXJn","Visual-Handwritten",0,1,25,4,5,1,3.33333333333333,9,3,3,3,"ExtensionCord",1
"4491","R_2tKGr7rKIihkjNU","Auditory-Computer",1,2,61,5,5,5,5,8,8,8,8,"ExtensionCord",0
"4492","R_1gthrXAHRZwm9px","Visual-Handwritten",0,1,38,5,5,5,5,5,7,7,7,"ExtensionCord",1
"4493","R_3MMdd4eEyaoefSz","Auditory-Computer",1,1,27,9,5,6,6.66666666666667,1,4,6,5,"ExtensionCord",1
"4494","R_3Dp6ywdHJeLzBuj","Auditory-Computer",1,1,21,7,4,6,5.66666666666667,9,5,3,4,"ExtensionCord",0
"4495","R_1ilIOysWhrdAyaL","Auditory-Computer",1,2,18,6,5,2,4.33333333333333,8,5,1,3,"ExtensionCord",1
"4496","R_2U3HbZnnlYFXZWd","Auditory-Computer",1,1,40,8,7,7,7.33333333333333,6,6,7,6.5,"ExtensionCord",1
"4497","R_2TBOk3TypRuHAiH","Auditory-Human",1,1,27,5,7,7,6.33333333333333,7,6,1,3.5,"ExtensionCord",1
"4498","R_9L8FcdRLPCs8Eo1","Auditory-Human",1,1,26,7,5,3,5,7,4,6,5,"ExtensionCord",1
"4499","R_3n7SY8V0YKwhraP","Visual-Handwritten",0,2,66,7,7,8,7.33333333333333,8,7,7,7,"ExtensionCord",1
"4500","R_2SIVfu6ta5x7dOz","Auditory-Computer",1,2,18,4,3,3,3.33333333333333,6,5,2,3.5,"ExtensionCord",0
"4501","R_Orrc5TcYXMuzHtT","Visual-Handwritten",0,2,52,5,5,5,5,1,4,4,4,"ExtensionCord",1
"4502","R_AojFUOni1xqgQdX","Visual-Handwritten",0,1,48,5,5,5,5,2,2,2,2,"ExtensionCord",1
"4503","R_1ezuWDwUDfOYWCc","Auditory-Human",1,1,42,9,9,9,9,7,9,9,9,"ExtensionCord",1
"4504","R_2zcBvvTO6zHiyYg","Auditory-Computer",1,2,28,5,4,1,3.33333333333333,5,5,3,4,"ExtensionCord",0
"4505","R_3M9CMHWIdEhukS8","Auditory-Human",1,1,25,9,9,8,8.66666666666667,9,3,7,5,"ExtensionCord",1
"4506","R_1Cg1vNFMqBOuY1y","Visual-Handwritten",0,2,48,8,8,8,8,5,9,9,9,"ExtensionCord",0
"4507","R_23dv4eIOqsC7pVD","Auditory-Human",1,1,24,5,5,4,4.66666666666667,5,6,2,4,"ExtensionCord",0
"4508","R_73y4CFmu5G4hHFv","Auditory-Computer",1,2,19,5,3,3,3.66666666666667,1,1,1,1,"ExtensionCord",0
"4509","R_2RWygwQrSxOnYZ7","Auditory-Computer",1,1,26,5,5,4,4.66666666666667,9,7,7,7,"ExtensionCord",0
"4510","R_2CxHzbBM6JHPuuf","Auditory-Human",1,1,29,9,9,6,8,7,7,5,6,"ExtensionCord",1
"4511","R_CleIalyyQOOl1lv","Visual-Handwritten",0,1,23,6,7,7,6.66666666666667,6,4,3,3.5,"ExtensionCord",0
"4512","R_3qEfiWYTfgZqvnP","Visual-Handwritten",0,2,68,6,6,7,6.33333333333333,5,5,5,5,"ExtensionCord",1
"4513","R_XHqIf9VZAsIwUZb","Visual-Handwritten",0,1,20,7,5,5,5.66666666666667,9,6,6,6,"ExtensionCord",1
"4514","R_2tonkz4VQGO58t2","Auditory-Human",1,2,33,8,6,7,7,3,5,5,5,"ExtensionCord",1
"4515","R_2tLl4zMsxiBeaxF","Visual-Handwritten",0,2,27,6,4,4,4.66666666666667,6,5,6,5.5,"ExtensionCord",1
"4516","R_3gLBzcXozVvPe6n","Auditory-Computer",1,1,31,6,5,3,4.66666666666667,7,7,9,8,"ExtensionCord",1
"4517","R_2TGCE9maH3TOXi2","Auditory-Human",1,2,24,6,6,6,6,9,9,8,8.5,"ExtensionCord",1
"4518","R_1IYhOOXkqhe9RLy","Visual-Handwritten",0,1,52,6,6,6,6,8,5,5,5,"ExtensionCord",1
"4519","R_26bSPBCOegsBknA","Auditory-Human",1,1,55,7,7,5,6.33333333333333,3,3,5,4,"ExtensionCord",0
"4520","R_vj1Jr5PJdpFtgwF","Auditory-Human",1,2,48,5,5,5,5,7,6,3,4.5,"ExtensionCord",1
"4521","R_1LZ6oNG3ckIzqqB","Auditory-Computer",1,1,44,4,4,5,4.33333333333333,9,1,2,1.5,"ExtensionCord",1
"4522","R_2zFGXS2RP29PMbE","Visual-Handwritten",0,1,53,5,5,4,4.66666666666667,6,3,2,2.5,"ExtensionCord",0
"4523","R_eOFiRfqLVhowPPH","Visual-Handwritten",0,1,30,7,5,7,6.33333333333333,6,7,6,6.5,"ExtensionCord",1
"4524","R_cAPn65SU0jxYZDX","Auditory-Computer",1,2,22,5,9,9,7.66666666666667,1,9,8,8.5,"ExtensionCord",1
"4525","R_BsILWmYKGvwt12V","Auditory-Computer",1,1,44,7,7,8,7.33333333333333,7,7,7,7,"ExtensionCord",1
"4526","R_dcJbSsMscL4bReN","Visual-Handwritten",0,1,32,8,8,7,7.66666666666667,7,7,7,7,"ExtensionCord",1
"4527","R_qVdLRXOrkVFNcsh","Visual-Handwritten",0,2,20,7,7,7,7,5,5,5,5,"ExtensionCord",1
"4528","R_1M0QSlgtzW5InjU","Visual-Handwritten",0,1,18,3,4,4,3.66666666666667,6,3,1,2,"ExtensionCord",0
"4529","R_2uJawl85lF5JyBN","Visual-Handwritten",0,2,19,7,6,7,6.66666666666667,1,6,6,6,"ExtensionCord",1
"4530","R_BVYXwkhMZ8e4fWF","Auditory-Human",1,2,19,5,5,5,5,5,2,2,2,"ExtensionCord",0
"4531","R_1gAN5o4Ld4s9ZQc","Auditory-Human",1,1,20,9,9,9,9,9,9,8,8.5,"ExtensionCord",1
"4532","R_2X0Tn63KZFnuW81","Auditory-Human",1,1,30,5,5,5,5,5,5,1,3,"ExtensionCord",1
"4533","R_2Cy6kgb9bGAc2yI","Auditory-Human",1,2,28,7,8,6,7,9,3,2,2.5,"ExtensionCord",0
"4534","R_1jGToQy3sxGW5kz","Visual-Handwritten",0,2,27,8,7,8,7.66666666666667,7,5,7,6,"ExtensionCord",1
"4535","R_2CTfP7KwUeDX8cl","Auditory-Computer",1,1,26,1,1,1,1,5,7,9,8,"ExtensionCord",0
"4536","R_1F4xz2BSnoy4PbP","Auditory-Computer",1,1,33,4,5,3,4,4,5,4,4.5,"ExtensionCord",0
"4537","R_9WuwyrXZxcjBsbf","Auditory-Computer",1,2,35,5,4,5,4.66666666666667,7,5,6,5.5,"ExtensionCord",1
"4538","R_1lhi8gDR5fVONLw","Auditory-Computer",1,1,18,9,6,5,6.66666666666667,8,3,3,3,"ExtensionCord",1
"4539","R_2YFi6hcCbYPjass","Auditory-Computer",1,2,36,3,2,2,2.33333333333333,1,3,3,3,"ExtensionCord",1
"4540","R_0iBrff9YLmIRicF","Auditory-Human",1,1,20,6,5,7,6,8,6,6,6,"ExtensionCord",1
"4541","R_3khwXMdpxq3qauB","Visual-Handwritten",0,1,30,7,7,8,7.33333333333333,5,8,7,7.5,"ExtensionCord",1
"4542","R_3pa83aJiSBSplt2","Auditory-Computer",1,1,28,6,7,7,6.66666666666667,1,6,4,5,"ExtensionCord",1
"4543","R_2rMYNfOUWCd1Rtf","Visual-Handwritten",0,1,25,4,5,5,4.66666666666667,6,6,6,6,"ExtensionCord",1
"4544","R_3m8BleywTzcTHw0","Auditory-Computer",1,1,26,7,8,8,7.66666666666667,2,7,7,7,"ExtensionCord",1
"4545","R_dcYZn2aAy9xfzNf","Visual-Handwritten",0,1,32,5,5,6,5.33333333333333,7,2,2,2,"ExtensionCord",1
"4546","R_2rJHAMuCKCxedFw","Auditory-Human",1,2,19,7,5,6,6,7,7,5,6,"ExtensionCord",1
"4547","R_3lFXJtvUPfYTlmr","Visual-Handwritten",0,2,23,5,6,5,5.33333333333333,9,5,7,6,"ExtensionCord",1
"4548","R_1d17gq5SYbnJcIX","Auditory-Human",1,2,23,7,7,8,7.33333333333333,8,6,7,6.5,"ExtensionCord",1
"4549","R_25YqMXgyro5bxgY","Auditory-Computer",1,1,28,6,4,3,4.33333333333333,2,2,3,2.5,"ExtensionCord",0
"4550","R_1iri4HugENCc4Zu","Auditory-Human",1,1,27,4,4,5,4.33333333333333,7,2,2,2,"ExtensionCord",0
"4551","R_3p4FoJJH9zg5cBj","Auditory-Human",1,2,47,5,4,2,3.66666666666667,1,5,4,4.5,"ExtensionCord",0
"4552","R_31EGLME2OMKa2wS","Auditory-Computer",1,2,32,9,9,9,9,9,9,9,9,"ExtensionCord",1
"4553","R_10xyhYD9GWHOfoy","Auditory-Human",1,2,32,4,5,5,4.66666666666667,3,1,1,1,"ExtensionCord",1
"4554","R_2nHQ5wGVfyKbteh","Auditory-Computer",1,1,75,5,5,6,5.33333333333333,4,5,6,5.5,"ExtensionCord",1
"4555","R_psyxuBe6DVjptkt","Auditory-Human",1,1,22,6,5,6,5.66666666666667,3,3,6,4.5,"ExtensionCord",0
"4556","R_2YXG76yy2MZN2l7","Visual-Handwritten",0,1,30,8,9,8,8.33333333333333,8,8,6,7,"ExtensionCord",1
"4557","R_3r25Asd5ek0RbrB","Auditory-Human",1,2,37,5,5,5,5,9,1,1,1,"ExtensionCord",1
"4558","R_3fixHvrBRdxAwTQ","Visual-Handwritten",0,1,20,8,9,7,8,9,7,9,8,"ExtensionCord",1
"4559","R_XLClNUveM7CodLr","Visual-Handwritten",0,1,19,6,5,5,5.33333333333333,5,5,5,5,"ExtensionCord",0
"4560","R_1eOXRtR7vMtCXVh","Auditory-Computer",1,1,29,6,7,6,6.33333333333333,3,7,8,7.5,"ExtensionCord",0
"4561","R_2EBtHIuT5IBd58A","Auditory-Human",1,2,20,7,7,7,7,5,1,1,1,"ExtensionCord",1
"4562","R_10MMWUBKkMrONow","Visual-Handwritten",0,1,36,6,6,4,5.33333333333333,8,4,3,3.5,"ExtensionCord",0
"4563","R_3nBPy9rGG0PCIxq","Visual-Handwritten",0,2,24,6,6,7,6.33333333333333,9,8,5,6.5,"ExtensionCord",0
"4564","R_2ZDFBPVVpYm9HhC","Auditory-Computer",1,2,18,7,7,5,6.33333333333333,5,9,8,8.5,"ExtensionCord",0
"4565","R_1i5am1nD5VhUoSd","Auditory-Human",1,1,24,9,9,9,9,8,5,5,5,"ExtensionCord",0
"4566","R_pSQiUGAp6bebQmB","Auditory-Computer",1,1,27,7,7,7,7,7,7,5,6,"ExtensionCord",1
"4567","R_1QhnVki3oAe3H5p","Auditory-Computer",1,2,31,6,5,4,5,8,7,6,6.5,"ExtensionCord",0
"4568","R_3Kskz4ajfVTNQiZ","Visual-Handwritten",0,2,30,8,7,8,7.66666666666667,8,7,6,6.5,"ExtensionCord",1
"4569","R_RCYt3OCjPi8b1hD","Auditory-Computer",1,2,66,6,6,6,6,5,7,7,7,"ExtensionCord",1
"4570","R_3iKVYGHonnQecYO","Visual-Handwritten",0,2,25,5,4,5,4.66666666666667,9,9,8,8.5,"ExtensionCord",1
"4571","R_3MoLrzDWWTAWa7Q","Auditory-Human",1,1,26,5,5,5,5,1,1,1,1,"ExtensionCord",1
"4572","R_3CJwQnZrxH21d6M","Auditory-Human",1,2,20,7,4,7,6,7,4,5,4.5,"ExtensionCord",0
